file	size_bytes	status	baseline_min_ms	baseline_median_ms	baseline_mean_ms	baseline_max_ms	tested_min_ms	tested_median_ms	tested_mean_ms	tested_max_ms	ratio_baseline_over_tested	baseline_error	tested_error
cpython-3.8/Lib/idlelib/__init__.py	396	ok	18.025748	19.478222	19.544891	21.082820	0.354288	0.721135	0.639001	0.908967	27.010519		
cpython-3.8/Lib/idlelib/__main__.py	159	ok	17.796331	19.297121	19.219384	21.403176	0.217475	0.308219	0.466807	1.297168	62.608397		
cpython-3.8/Lib/idlelib/autocomplete.py	9150	ok	19.715149	20.306099	20.433206	21.260385	0.482549	0.567679	0.634410	1.072172	35.770386		
cpython-3.8/Lib/idlelib/autocomplete_w.py	20109	ok	19.340207	21.867700	21.362290	23.076904	0.753225	1.216456	1.113366	1.370066	17.976561		
cpython-3.8/Lib/idlelib/autoexpand.py	3216	ok	18.133392	19.973263	19.715761	20.992306	0.330939	0.398740	0.479608	1.143755	50.090976		
cpython-3.8/Lib/idlelib/browser.py	8314	ok	19.347078	20.077094	20.031141	20.937901	0.549077	1.146383	1.196296	2.964350	17.513420		
cpython-3.8/Lib/idlelib/calltip.py	7267	ok	19.237331	19.892149	19.930123	20.762898	0.442789	0.639471	0.819008	1.474805	31.107216		
cpython-3.8/Lib/idlelib/calltip_w.py	7158	ok	19.308678	19.902116	19.896991	20.539532	0.519124	0.551720	0.585711	0.781481	36.072853		
cpython-3.8/Lib/idlelib/codecontext.py	11420	ok	19.808223	20.201028	20.180858	20.538560	0.543437	0.772333	0.826984	1.253245	26.155837		
cpython-3.8/Lib/idlelib/colorizer.py	13201	ok	19.504141	19.917725	20.612544	22.175631	0.564248	0.698904	0.858759	1.419361	28.498514		
cpython-3.8/Lib/idlelib/config.py	38173	ok	20.753471	22.453433	22.384760	24.255592	0.839477	0.969678	1.057279	1.598677	23.155566		
cpython-3.8/Lib/idlelib/config_key.py	14540	ok	19.557868	20.984831	21.008533	22.294076	0.672328	1.066508	1.010317	1.354622	19.676205		
cpython-3.8/Lib/idlelib/configdialog.py	105063	ok	27.257563	28.187122	28.404568	29.667697	1.838137	2.274386	2.236029	2.686565	12.393291		
cpython-3.8/Lib/idlelib/debugger.py	19104	ok	20.354233	21.911046	21.917825	23.582673	0.794909	1.226384	1.185036	1.537619	17.866385		
cpython-3.8/Lib/idlelib/debugger_r.py	12167	ok	19.136479	20.673717	20.849942	22.913898	0.601810	0.728715	0.796355	1.261067	28.370092		
cpython-3.8/Lib/idlelib/debugobj.py	4055	ok	19.656141	20.075664	20.177065	20.902678	0.604246	0.989509	0.956932	1.221273	20.288509		
cpython-3.8/Lib/idlelib/debugobj_r.py	1082	ok	19.044464	19.540044	19.588922	20.589166	0.341834	0.492207	0.618663	1.040601	39.698796		
cpython-3.8/Lib/idlelib/delegator.py	1043	ok	17.608278	19.571342	19.358309	20.326388	0.285592	0.348171	0.525345	0.903925	56.211826		
cpython-3.8/Lib/idlelib/dynoption.py	2017	ok	18.101041	19.371346	19.818657	21.851335	0.362676	0.841947	0.788434	1.189294	23.007789		
cpython-3.8/Lib/idlelib/editor.py	65696	ok	25.513355	26.569629	26.652755	27.970181	1.565882	1.756185	1.833036	2.384372	15.129173		
cpython-3.8/Lib/idlelib/filelist.py	3876	ok	18.720207	20.373747	20.190888	21.214919	0.520221	0.936329	1.013906	1.821982	21.759165		
cpython-3.8/Lib/idlelib/format.py	15777	ok	20.228265	21.204020	21.487925	23.444448	0.648771	0.749738	0.858886	1.239948	28.281917		
cpython-3.8/Lib/idlelib/grep.py	7479	ok	19.619797	20.578530	20.526524	21.215932	0.520411	0.695576	0.999801	2.400097	29.584877		
cpython-3.8/Lib/idlelib/help.py	11851	ok	19.190115	20.990049	20.873398	22.674852	0.610095	0.657947	0.724783	1.288150	31.902356		
cpython-3.8/Lib/idlelib/help_about.py	8981	ok	19.969008	20.223413	20.692067	22.635209	0.577051	0.693354	0.904040	1.569382	29.167512		
cpython-3.8/Lib/idlelib/history.py	4043	ok	17.790826	18.893199	19.485354	21.686671	0.398800	0.564221	0.701220	1.197473	33.485481		
cpython-3.8/Lib/idlelib/hyperparser.py	12883	ok	18.731848	19.936235	20.646400	22.681264	0.612960	1.147917	1.196612	2.621421	17.367308		
cpython-3.8/Lib/idlelib/idle.py	454	ok	17.731805	19.317364	19.393469	21.622242	0.295203	0.837337	0.707755	1.122290	23.070009		
cpython-3.8/Lib/idlelib/iomenu.py	15732	ok	19.530250	21.235251	21.222751	23.124788	0.650203	0.709664	0.799174	1.428548	29.922980		
cpython-3.8/Lib/idlelib/macosx.py	9662	ok	19.048586	19.610541	19.960284	21.837814	0.525363	0.925840	1.107516	3.079073	21.181348		
cpython-3.8/Lib/idlelib/mainmenu.py	3918	ok	19.003258	19.194146	19.835653	21.683240	0.353781	0.584387	0.641774	0.984767	32.844916		
cpython-3.8/Lib/idlelib/multicall.py	18648	ok	20.139750	21.780050	21.907424	23.397494	0.776504	1.104784	1.172943	1.651430	19.714304		
cpython-3.8/Lib/idlelib/outwin.py	5709	ok	18.894597	19.649286	19.964806	21.551454	0.469803	0.595877	0.790404	1.391352	32.975386		
cpython-3.8/Lib/idlelib/parenmatch.py	7204	ok	18.577304	20.779954	20.186848	21.333233	0.478808	0.563824	0.698735	1.116482	36.855393		
cpython-3.8/Lib/idlelib/pathbrowser.py	3193	ok	18.783167	19.698383	19.762012	21.016067	0.449594	0.832709	0.911007	2.161661	23.655777		
cpython-3.8/Lib/idlelib/percolator.py	3130	ok	19.164014	19.584691	19.794490	20.760417	0.457459	0.619541	0.784410	1.395324	31.611634		
cpython-3.8/Lib/idlelib/pyparse.py	19947	ok	19.426443	21.119258	21.362633	23.195112	0.719621	1.347351	1.257490	2.361820	15.674651		
cpython-3.8/Lib/idlelib/pyshell.py	57434	ok	23.800975	25.265658	25.365758	26.862512	1.404379	1.595452	1.750109	2.386307	15.836054		
cpython-3.8/Lib/idlelib/query.py	15071	ok	19.015937	20.990072	21.213363	23.111806	0.704950	1.258813	1.222112	2.295160	16.674499		
cpython-3.8/Lib/idlelib/redirector.py	6875	ok	17.964293	20.159830	19.913058	21.757114	0.465405	0.573331	0.803394	1.700148	35.162643		
cpython-3.8/Lib/idlelib/replace.py	9889	ok	18.551460	20.960909	20.369166	21.946648	0.537442	0.591137	0.682457	1.357957	35.458614		
cpython-3.8/Lib/idlelib/rpc.py	21076	ok	20.103256	21.841172	21.905429	23.639384	0.788321	0.889481	1.048239	1.676860	24.554955		
cpython-3.8/Lib/idlelib/run.py	20941	ok	20.548733	21.868208	22.022956	23.661178	0.824494	1.148773	1.232909	1.851392	19.036150		
cpython-3.8/Lib/idlelib/runscript.py	8273	ok	18.153218	20.460425	19.967342	21.818883	0.485710	0.549965	0.661679	1.167536	37.203137		
cpython-3.8/Lib/idlelib/scrolledlist.py	4465	ok	18.340762	20.590793	20.114259	21.676693	0.553871	1.114437	1.204707	2.963276	18.476408		
cpython-3.8/Lib/idlelib/search.py	5566	ok	18.066286	20.379913	20.046440	21.546998	0.483074	0.793530	0.895628	2.183770	25.682598		
cpython-3.8/Lib/idlelib/searchbase.py	7856	ok	19.385710	20.129567	20.262911	21.342424	0.461111	0.545152	0.588025	1.133095	36.924669		
cpython-3.8/Lib/idlelib/searchengine.py	7362	ok	19.443493	19.930528	20.057005	21.054487	0.494309	1.085586	1.090875	2.556870	18.359240		
cpython-3.8/Lib/idlelib/sidebar.py	13585	ok	19.388973	20.797191	21.022515	22.956573	0.592667	0.661844	0.837364	1.381062	31.423083		
cpython-3.8/Lib/idlelib/squeezer.py	12825	ok	18.941220	20.787599	20.504266	21.635572	0.549210	1.098432	1.167705	2.746008	18.924788		
cpython-3.8/Lib/idlelib/stackviewer.py	4454	ok	19.562232	20.093218	20.035213	20.674752	0.459951	0.660988	0.748459	1.379723	30.398740		
cpython-3.8/Lib/idlelib/statusbar.py	1472	ok	17.536287	19.642769	19.360251	21.045476	0.347607	0.512529	0.619101	1.104744	38.325205		
cpython-3.8/Lib/idlelib/textview.py	6813	ok	18.320814	20.317961	20.181545	21.950174	0.494901	0.624314	0.851079	1.933780	32.544473		
cpython-3.8/Lib/idlelib/tooltip.py	6557	ok	18.047389	20.099325	19.780694	21.686091	0.432050	0.518673	0.727784	1.692904	38.751462		
cpython-3.8/Lib/idlelib/tree.py	16370	ok	20.409920	21.374607	21.665890	23.687214	0.792133	0.905156	1.080226	1.647618	23.614273		
cpython-3.8/Lib/idlelib/undo.py	11046	ok	19.822616	20.931814	20.887502	21.868433	0.597074	0.676257	0.777194	1.343117	30.952474		
cpython-3.8/Lib/idlelib/window.py	2616	ok	18.574234	19.371232	19.472262	21.429131	0.445655	0.850644	0.858308	1.288388	22.772427		
cpython-3.8/Lib/idlelib/zoomheight.py	4203	ok	17.911650	20.035269	19.866563	21.220956	0.439570	0.561118	0.822123	2.022744	35.705958		
cpython-3.8/Lib/idlelib/zzdummy.py	2005	ok	17.715168	19.874666	19.525294	21.579542	0.362451	0.416996	0.651075	1.380042	47.661574		
cpython-3.8/Lib/importlib/__init__.py	6061	ok	17.922681	20.121128	20.084537	21.809088	0.497882	1.070504	1.058247	2.602076	18.795939		
cpython-3.8/Lib/importlib/_bootstrap.py	39644	ok	21.622454	23.208192	23.175694	24.555556	1.038160	1.166816	1.342716	1.938604	19.890189		
cpython-3.8/Lib/importlib/_bootstrap_external.py	64518	ok	22.988991	24.517711	24.699406	26.156655	1.451573	1.845297	1.875345	2.450599	13.286595		
cpython-3.8/Lib/importlib/abc.py	12873	ok	18.226224	20.382985	20.162775	22.173765	0.496383	0.540910	0.696056	1.119383	37.682739		
cpython-3.8/Lib/importlib/machinery.py	844	ok	17.601578	19.551438	19.526742	21.465758	0.302882	0.360839	0.467502	0.874219	54.183334		
cpython-3.8/Lib/importlib/metadata.py	17628	ok	19.295292	21.540079	21.299427	23.007812	0.700030	0.855281	1.016768	1.412068	25.184796		
cpython-3.8/Lib/importlib/resources.py	9536	ok	18.880633	19.438852	20.289512	22.154949	0.521209	0.834187	0.999297	2.361345	23.302754		
cpython-3.8/Lib/importlib/util.py	11319	ok	18.315931	20.761802	20.518629	22.276171	0.557255	0.704171	0.904759	1.881742	29.484043		
cpython-3.8/Lib/json/__init__.py	14345	ok	18.129352	20.457417	19.859841	21.547252	0.441827	0.504372	0.647073	1.136192	40.560177		
cpython-3.8/Lib/json/decoder.py	12472	ok	19.266743	21.009602	20.757690	21.758880	0.596831	1.200679	1.147325	2.164881	17.498094		
cpython-3.8/Lib/json/encoder.py	16072	ok	19.294433	20.181645	20.534518	22.568551	0.565834	0.753559	0.824221	1.209522	26.781770		
cpython-3.8/Lib/json/scanner.py	2425	ok	18.030472	19.463103	19.724536	21.636461	0.344359	0.470801	0.552794	0.961242	41.340390		
cpython-3.8/Lib/json/tool.py	2015	ok	18.754139	19.507320	19.520344	20.722254	0.393377	0.896606	0.800689	1.024750	21.756844		
cpython-3.8/Lib/lib2to3/fixes/__init__.py	47	ok	17.391621	18.765971	19.202963	21.483699	0.245437	0.351177	0.502020	1.030859	53.437424		
cpython-3.8/Lib/lib2to3/fixes/fix_apply.py	2346	ok	18.000188	18.919047	19.257498	21.307970	0.292404	0.447786	0.573533	1.078673	42.250187		
cpython-3.8/Lib/lib2to3/fixes/fix_asserts.py	984	ok	17.343346	19.970735	19.326578	21.298872	0.260950	0.358960	0.549216	0.991327	55.634948		
cpython-3.8/Lib/lib2to3/fixes/fix_basestring.py	320	ok	17.799569	18.896101	19.351636	21.355045	0.308848	0.327492	0.345616	0.443704	57.699357		
cpython-3.8/Lib/lib2to3/fixes/fix_buffer.py	590	ok	17.315496	19.679148	19.434587	21.630285	0.284954	0.362575	0.559559	1.071704	54.276127		
cpython-3.8/Lib/lib2to3/fixes/fix_dict.py	3760	ok	17.991926	19.948931	19.911235	21.836011	0.470885	0.704611	0.762130	1.227968	28.311968		
cpython-3.8/Lib/lib2to3/fixes/fix_except.py	3344	ok	17.955839	19.453062	19.602895	21.881165	0.375356	0.634597	0.668285	0.976121	30.654189		
cpython-3.8/Lib/lib2to3/fixes/fix_exec.py	979	ok	18.422841	19.607566	19.491054	20.567353	0.307364	0.388954	0.509865	0.913145	50.411067		
cpython-3.8/Lib/lib2to3/fixes/fix_execfile.py	2048	ok	18.867370	19.642236	19.775403	20.577263	0.429780	0.852245	0.794654	0.968529	23.047641		
cpython-3.8/Lib/lib2to3/fixes/fix_exitfunc.py	2495	ok	19.236699	19.632957	19.783296	20.489764	0.421164	0.635331	0.666828	0.993395	30.901925		
cpython-3.8/Lib/lib2to3/fixes/fix_filter.py	2765	ok	18.714268	19.518528	19.517176	20.171265	0.352808	0.408259	0.428371	0.614749	47.809194		
cpython-3.8/Lib/lib2to3/fixes/fix_funcattrs.py	644	ok	17.348525	19.773956	19.401942	21.039459	0.312881	0.565526	0.610510	1.137695	34.965589		
cpython-3.8/Lib/lib2to3/fixes/fix_future.py	547	ok	17.344258	19.116842	19.232395	21.696713	0.340944	0.741978	0.756314	1.345155	25.764708		
cpython-3.8/Lib/lib2to3/fixes/fix_getcwdu.py	451	ok	17.532966	19.345311	19.247287	20.912313	0.305573	0.378187	0.469105	0.933900	51.152803		
cpython-3.8/Lib/lib2to3/fixes/fix_has_key.py	3196	ok	17.636300	19.473717	19.450816	21.605706	0.370557	0.467424	0.697296	1.422543	41.661771		
cpython-3.8/Lib/lib2to3/fixes/fix_idioms.py	4876	ok	18.428362	19.471419	19.845811	21.821611	0.424537	0.481520	0.495539	0.591821	40.437434		
cpython-3.8/Lib/lib2to3/fixes/fix_import.py	3256	ok	18.071043	20.028782	19.865548	20.969843	0.433184	1.088017	1.082570	2.635712	18.408515		
cpython-3.8/Lib/lib2to3/fixes/fix_imports.py	5684	ok	17.855080	20.089582	19.906025	21.774832	0.456437	0.612731	0.808763	1.720206	32.786959		
cpython-3.8/Lib/lib2to3/fixes/fix_imports2.py	289	ok	17.460963	18.723520	19.137827	21.383694	0.306730	0.402323	0.519613	0.955421	46.538571		
cpython-3.8/Lib/lib2to3/fixes/fix_input.py	708	ok	17.634208	19.426253	19.301933	21.129839	0.287413	0.350704	0.503657	0.874978	55.392164		
cpython-3.8/Lib/lib2to3/fixes/fix_intern.py	1144	ok	17.508558	19.362984	19.492521	21.529360	0.297970	0.338509	0.410200	0.898909	57.200779		
cpython-3.8/Lib/lib2to3/fixes/fix_isinstance.py	1608	ok	18.669431	19.371855	19.562869	20.794823	0.443820	0.790668	0.743044	0.981795	24.500614		
cpython-3.8/Lib/lib2to3/fixes/fix_itertools.py	1548	ok	18.033582	19.982142	19.744616	21.081605	0.292791	0.342049	0.413251	0.732936	58.419020		
cpython-3.8/Lib/lib2to3/fixes/fix_itertools_imports.py	2086	ok	17.853164	19.123218	19.444689	21.539487	0.316931	0.467871	0.576487	1.020715	40.872885		
cpython-3.8/Lib/lib2to3/fixes/fix_long.py	476	ok	17.820627	18.989156	19.398487	21.661591	0.295503	0.323863	0.337962	0.422627	58.633237		
cpython-3.8/Lib/lib2to3/fixes/fix_map.py	3640	ok	18.392154	19.853500	19.701632	21.007120	0.470801	0.836700	0.855823	1.327258	23.728336		
cpython-3.8/Lib/lib2to3/fixes/fix_metaclass.py	8196	ok	18.388626	20.497737	20.191690	21.389804	0.481763	0.653804	0.870378	1.698570	31.351521		
cpython-3.8/Lib/lib2to3/fixes/fix_methodattrs.py	606	ok	17.392511	19.073647	19.211168	21.420863	0.271531	0.429376	0.545059	0.997511	44.421802		
cpython-3.8/Lib/lib2to3/fixes/fix_ne.py	571	ok	17.564063	19.159898	19.094136	20.070370	0.262965	0.342463	0.460589	0.876910	55.947392		
cpython-3.8/Lib/lib2to3/fixes/fix_next.py	3174	ok	17.966563	20.179893	20.131861	21.933846	0.470605	0.898947	0.863482	1.403724	22.448360		
cpython-3.8/Lib/lib2to3/fixes/fix_nonzero.py	591	ok	17.706604	18.738006	19.189697	21.357242	0.322477	0.874806	0.733530	1.079495	21.419617		
cpython-3.8/Lib/lib2to3/fixes/fix_numliterals.py	768	ok	17.509012	19.535271	19.460250	21.048956	0.339390	0.464142	0.573041	0.975120	42.088974		
cpython-3.8/Lib/lib2to3/fixes/fix_operator.py	3426	ok	17.884083	20.011385	19.743337	21.785725	0.392389	0.548730	0.698974	1.204978	36.468526		
cpython-3.8/Lib/lib2to3/fixes/fix_paren.py	1227	ok	18.751210	19.446734	19.696624	21.085720	0.296041	0.358565	0.402550	0.746056	54.234816		
cpython-3.8/Lib/lib2to3/fixes/fix_print.py	2844	ok	19.355731	19.826632	19.803891	20.160630	0.461809	1.050251	1.092591	2.543001	18.877999		
cpython-3.8/Lib/lib2to3/fixes/fix_raise.py	2926	ok	19.468413	19.904703	20.002635	20.716912	0.402213	0.670037	0.683510	0.916264	29.706875		
cpython-3.8/Lib/lib2to3/fixes/fix_raw_input.py	454	ok	17.528680	19.654370	19.320991	20.337393	0.272688	0.350098	0.516026	0.905885	56.139559		
cpython-3.8/Lib/lib2to3/fixes/fix_reduce.py	837	ok	17.823382	19.039326	19.360893	21.329148	0.279933	0.335131	0.357521	0.570242	56.811525		
cpython-3.8/Lib/lib2to3/fixes/fix_reload.py	1081	ok	17.884248	19.566401	19.527228	21.059160	0.378816	0.877446	0.733321	0.954418	22.299268		
cpython-3.8/Lib/lib2to3/fixes/fix_renames.py	2221	ok	18.139858	19.463820	19.658061	21.746465	0.437941	0.655205	0.726146	1.104462	29.706479		
cpython-3.8/Lib/lib2to3/fixes/fix_repr.py	613	ok	18.143562	19.221525	19.268084	20.589583	0.342132	0.445579	0.556402	0.863540	43.138284		
cpython-3.8/Lib/lib2to3/fixes/fix_set_literal.py	1697	ok	17.928954	19.587729	19.448877	20.723995	0.296368	0.379058	0.483559	0.805044	51.674739		
cpython-3.8/Lib/lib2to3/fixes/fix_standarderror.py	449	ok	17.505559	19.896620	19.629063	21.353374	0.313269	0.559145	0.621209	1.171672	35.584016		
cpython-3.8/Lib/lib2to3/fixes/fix_sys_exc.py	1034	ok	17.930886	19.295957	19.331959	21.558440	0.391278	0.815339	0.726852	0.960656	23.666187		
cpython-3.8/Lib/lib2to3/fixes/fix_throw.py	1582	ok	18.602671	19.601491	19.504416	20.335171	0.338859	0.401343	0.553258	1.049682	48.839697		
cpython-3.8/Lib/lib2to3/fixes/fix_tuple_params.py	5565	ok	19.285616	19.866512	19.909523	20.468631	0.471289	0.556392	0.599721	0.971310	35.705947		
cpython-3.8/Lib/lib2to3/fixes/fix_types.py	1774	ok	17.726922	19.585215	19.455826	20.950692	0.343475	0.772110	0.720709	1.153348	25.365820		
cpython-3.8/Lib/lib2to3/fixes/fix_unicode.py	1256	ok	17.531325	19.302381	19.516188	21.947567	0.330053	0.710736	0.718311	1.087157	27.158303		
cpython-3.8/Lib/lib2to3/fixes/fix_urllib.py	8353	ok	18.492059	19.540397	20.055522	22.266241	0.484700	0.552525	0.706733	1.178785	35.365619		
cpython-3.8/Lib/lib2to3/fixes/fix_ws_comma.py	1090	ok	17.420719	19.345446	19.558923	21.585915	0.285708	0.370163	0.478013	1.346889	52.262006		
cpython-3.8/Lib/lib2to3/fixes/fix_xrange.py	2694	ok	18.144102	19.608117	19.618547	21.236510	0.398086	1.054365	1.137649	3.102508	18.597081		
cpython-3.8/Lib/lib2to3/fixes/fix_xreadlines.py	689	ok	17.574771	19.552227	19.404538	21.565883	0.333399	0.436611	0.638888	1.243562	44.781821		
cpython-3.8/Lib/lib2to3/fixes/fix_zip.py	1289	ok	18.205711	19.415793	19.326601	20.694861	0.308995	0.400510	0.523630	1.009536	48.477618		
cpython-3.8/Lib/lib2to3/pgen2/__init__.py	143	ok	17.329889	18.649539	19.055403	21.338111	0.260668	0.356369	0.515121	0.939664	52.332103		
cpython-3.8/Lib/lib2to3/pgen2/conv.py	9642	ok	19.844457	20.248271	20.319033	20.961306	0.463670	0.551767	0.661904	1.192097	36.697136		
cpython-3.8/Lib/lib2to3/pgen2/driver.py	5969	ok	18.648008	19.314444	19.864554	21.951712	0.506401	0.848431	0.915343	1.570177	22.764903		
cpython-3.8/Lib/lib2to3/pgen2/grammar.py	5533	ok	18.323619	19.557671	19.512728	20.610424	0.402887	0.541285	0.648305	1.051700	36.131951		
cpython-3.8/Lib/lib2to3/pgen2/literals.py	1635	ok	17.402092	19.631370	19.380957	21.592764	0.298784	0.424605	0.554390	1.059314	46.234384		
cpython-3.8/Lib/lib2to3/pgen2/parse.py	8155	ok	18.917388	19.303239	19.952630	21.888926	0.465390	0.521694	0.629079	1.493032	37.001079		
cpython-3.8/Lib/lib2to3/pgen2/pgen.py	13812	ok	19.346866	21.146268	21.156832	23.196934	0.638961	0.794831	0.972860	1.543775	26.604734		
cpython-3.8/Lib/lib2to3/pgen2/token.py	1302	ok	17.680772	19.403875	19.375938	21.485780	0.324619	0.484752	0.570253	0.903488	40.028480		
cpython-3.8/Lib/lib2to3/pgen2/tokenize.py	21055	ok	19.571490	21.794178	21.655505	23.197474	0.755626	0.932277	1.164668	1.689249	23.377375		
cpython-3.8/Lib/lib2to3/tests/__init__.py	168	ok	17.451079	19.173023	19.135142	20.995417	0.297829	0.388636	0.531186	0.970770	49.334112		
cpython-3.8/Lib/lib2to3/tests/__main__.py	58	ok	18.058519	18.954920	19.123914	20.588791	0.260548	0.337180	0.442163	0.896385	56.215998		
cpython-3.8/Lib/lib2to3/tests/pytree_idempotency.py	2453	ok	14.660507	17.034851	16.571309	18.471412	0.288472	0.425945	0.538265	0.974256	39.993036		
cpython-3.8/Lib/lib2to3/tests/support.py	1948	ok	14.668548	16.514127	16.541739	18.313636	0.289364	0.445208	0.554093	1.017357	37.093052		
cpython-3.8/Lib/lib2to3/tests/test_all_fixers.py	595	ok	14.446736	16.485984	16.142801	18.843428	0.256733	0.383399	0.499165	1.065378	42.999537		
cpython-3.8/Lib/lib2to3/tests/test_fixers.py	122751	ok	25.414086	26.638041	26.802425	28.356381	1.805644	1.982142	2.095970	2.652030	13.439015		
cpython-3.8/Lib/lib2to3/tests/test_main.py	5740	ok	15.014163	16.927504	16.899800	19.025050	0.423482	0.757682	0.835768	1.321866	22.341164		
cpython-3.8/Lib/lib2to3/tests/test_parser.py	23116	ok	16.325207	18.421569	18.270200	20.374432	0.612619	0.771664	0.896930	1.444131	23.872520		
cpython-3.8/Lib/lib2to3/tests/test_pytree.py	16382	ok	16.670526	18.634065	18.670797	20.738306	0.593620	0.977349	1.043396	1.733622	19.065918		
cpython-3.8/Lib/lib2to3/tests/test_refactor.py	12446	ok	16.184991	18.048456	18.161165	19.763595	0.525767	0.550786	0.623135	1.194249	32.768528		
cpython-3.8/Lib/lib2to3/tests/test_util.py	21207	ok	16.385189	18.055189	18.234660	20.267090	0.579338	1.078095	1.016046	1.358491	16.747303		
cpython-3.8/Lib/lib2to3/__init__.py	7	ok	14.416670	16.319668	16.194176	18.516058	0.233978	0.666654	0.655496	0.988656	24.479963		
cpython-3.8/Lib/lib2to3/__main__.py	67	ok	14.691530	16.339327	16.363547	18.389735	0.230172	0.687536	0.578333	0.885065	23.765044		
cpython-3.8/Lib/lib2to3/btm_matcher.py	6623	ok	15.242530	16.879398	16.829792	19.060463	0.325600	0.432195	0.546280	0.983710	39.055015		
cpython-3.8/Lib/lib2to3/btm_utils.py	9966	ok	15.595248	16.972818	17.116065	19.317978	0.417837	0.654347	0.697260	1.089572	25.938545		
cpython-3.8/Lib/lib2to3/fixer_base.py	6690	ok	15.551597	17.653591	17.423547	18.641794	0.264204	0.333584	0.445393	0.873693	52.921022		
cpython-3.8/Lib/lib2to3/fixer_util.py	15207	ok	16.803440	18.867626	18.678513	20.014256	0.550548	0.813027	0.872848	1.417674	23.206629		
cpython-3.8/Lib/lib2to3/main.py	11653	ok	15.342709	17.550449	17.688340	19.418790	0.483836	0.612367	0.741423	1.261781	28.660041		
cpython-3.8/Lib/lib2to3/patcomp.py	7054	ok	15.393709	16.650263	16.995300	19.431255	0.391661	0.438697	0.442001	0.511976	37.953941		
cpython-3.8/Lib/lib2to3/pygram.py	1305	ok	14.488511	16.176995	16.415173	18.659148	0.276844	0.371633	0.568985	1.104995	43.529509		
cpython-3.8/Lib/lib2to3/pytree.py	27960	ok	20.126601	21.942203	21.883514	23.633913	0.801121	0.871563	1.053876	1.712539	25.175697		
cpython-3.8/Lib/lib2to3/refactor.py	27399	ok	20.563326	22.587135	22.525471	24.044387	0.851107	0.984836	1.117238	1.675023	22.934926		
cpython-3.8/Lib/logging/__init__.py	77956	ok	23.840439	24.748785	25.051442	26.537616	1.399863	1.538364	1.782445	2.449724	16.087726		
cpython-3.8/Lib/logging/config.py	36357	ok	21.062323	22.920818	22.951639	24.737295	0.966122	1.023817	1.218370	1.897983	22.387619		
cpython-3.8/Lib/logging/handlers.py	57969	ok	21.762385	23.550897	23.557063	25.244592	1.063098	1.235073	1.414726	1.941667	19.068430		
cpython-3.8/Lib/msilib/__init__.py	17596	ok	19.947076	21.966381	21.773152	23.149572	0.763669	0.825850	1.002542	1.605354	26.598513		
cpython-3.8/Lib/msilib/schema.py	81580	ok	26.365891	27.770062	27.691279	28.920634	1.102183	1.231535	1.409944	1.873043	22.549147		
cpython-3.8/Lib/msilib/sequence.py	3929	ok	18.406297	19.955468	19.792302	20.806339	0.398923	0.438489	0.605986	1.392862	45.509603		
cpython-3.8/Lib/msilib/text.py	9018	ok	18.185154	20.536619	20.187275	21.747599	0.483574	0.986343	1.104919	3.186187	20.820975		
cpython-3.8/Lib/multiprocessing/dummy/__init__.py	3061	ok	18.310990	20.455397	20.128661	21.376695	0.457964	0.605701	0.738286	1.186235	33.771438		
cpython-3.8/Lib/multiprocessing/dummy/connection.py	1598	ok	17.907510	20.307138	19.792587	21.850849	0.375207	0.473766	0.692487	1.479205	42.863237		
cpython-3.8/Lib/multiprocessing/__init__.py	916	ok	17.983553	19.533278	19.691377	21.513944	0.297549	0.349690	0.395918	0.793471	55.858842		
cpython-3.8/Lib/multiprocessing/connection.py	31685	ok	22.489524	23.464826	23.333918	24.673639	1.061351	1.290137	1.434852	1.893652	18.187861		
cpython-3.8/Lib/multiprocessing/context.py	11257	ok	18.809321	21.058284	20.644503	22.002527	0.603210	0.762414	0.868300	1.340566	27.620541		
cpython-3.8/Lib/multiprocessing/forkserver.py	12531	ok	19.774431	20.540645	20.606786	21.584573	0.621183	0.774971	0.962584	1.547100	26.505050		
cpython-3.8/Lib/multiprocessing/heap.py	11626	ok	18.594924	20.776369	20.596306	22.532848	0.628152	0.801195	0.957789	1.458960	25.931728		
cpython-3.8/Lib/multiprocessing/managers.py	48917	ok	24.083975	24.727158	25.044329	26.972175	1.340751	1.510032	1.598408	2.155831	16.375258		
cpython-3.8/Lib/multiprocessing/pool.py	32509	ok	21.218377	22.471172	22.767354	25.033603	1.017104	1.082690	1.227440	1.752091	20.754944		
cpython-3.8/Lib/multiprocessing/popen_fork.py	2568	ok	18.854126	19.513845	19.614066	20.801188	0.392166	1.081888	1.021041	2.262332	18.036836		
cpython-3.8/Lib/multiprocessing/popen_forkserver.py	2230	ok	18.433559	19.733457	19.617443	20.448610	0.392244	0.503184	0.721162	1.523896	39.217217		
cpython-3.8/Lib/multiprocessing/popen_spawn_posix.py	2029	ok	17.568559	19.605438	19.431056	21.772983	0.380088	0.530056	0.716817	1.351196	36.987502		
cpython-3.8/Lib/multiprocessing/popen_spawn_win32.py	4011	ok	18.013885	19.755272	20.088602	22.015577	0.457682	0.852831	0.888131	1.557655	23.164344		
cpython-3.8/Lib/multiprocessing/process.py	12005	ok	18.789164	20.945667	20.739459	22.494328	0.601377	0.875505	0.908953	1.416662	23.924097		
cpython-3.8/Lib/multiprocessing/queues.py	11690	ok	19.486161	20.490008	20.800588	22.719406	0.622947	1.075309	1.107434	1.889619	19.054993		
